iteration,gamma,mip_gap,requested_master_mip_gap,precision_policy,valid_global_gap_for_precision,precision_gap_fallback_used,adaptive_master_precision_enabled,adaptive_subproblem_precision_enabled,master_gap_candidate,master_gap_previous,master_gap_selected,subproblem_gap_candidate,subproblem_gap_previous,subproblem_gap_selected,master_error_budget_ratio,subproblem_error_budget_ratio,monotone_precision_tightening,cut_strengthening_policy,core_point_available,core_point_observations,core_point_distance,core_point_attempted,core_point_skipped_reason,core_point_stage1_status,core_point_stage1_runtime,core_point_stage1_objective,core_point_stage2_status,core_point_stage2_runtime,core_point_current_value_floor,core_point_dual_feasible,core_point_original_value_at_current,core_point_strengthened_value_at_current,core_point_original_value_at_core,core_point_strengthened_value_at_core,core_point_normalized_improvement,core_point_cut_accepted,core_point_cut_fallback_reason,core_point_auxiliary_bound_used_for_UB,v3_secondary_attempted,v3_secondary_trigger_reason,v3_secondary_skipped_reason,v3_secondary_recent_lb_improvement,v3_secondary_cooldown_remaining,v3_secondary_time_limit,v3_secondary_runtime,v3_secondary_status,v3_secondary_has_incumbent,v3_secondary_pattern_distance,v3_secondary_pattern_memory_size,v3_secondary_cut_violation,v3_secondary_cut_added,v3_secondary_cut_skip_reason,v3_secondary_objective,v3_secondary_objective_bound,v3_secondary_bound_used_for_UB,realized_master_gap,achieved_master_mip_gap,master_status,master_best_bound,master_time,lower_bound,LB,upper_bound,UB,gap,global_gap,lb_improvement,ub_improvement,elapsed_time,log_gap,gap_improvement,master_objective,theta,theta_current,first_stage_cost,active_worst_cost,target_worst_cost,active_subproblem_value,target_subproblem_value,active_subproblem_status,target_subproblem_status,active_subproblem_mip_gap,target_subproblem_mip_gap,target_subproblem_objective,target_subproblem_objective_bound,target_robust_evaluation_used,subproblem_requested_mip_gap,subproblem_achieved_mip_gap,subproblem_status,subproblem_incumbent_objective,subproblem_objective_bound,subproblem_time,additional_subproblem_time,subproblem_has_incumbent,ub_uses_subproblem_bound,valid_UB,active_gamma,gamma_target,active_scenario,target_scenario,active_scenario_mode,target_scenario_mode,cut_selection_enabled,delta_cut,cut_rhs_current,cut_violation,absolute_cut_violation,normalized_cut_violation,secondary_cut_decisions,secondary_active_threshold,secondary_cuts_added_total,secondary_cuts_skipped_total,master_time_share,secondary_solve_attempted,secondary_solve_trigger_reason,secondary_solve_skipped_reason,recent_relative_lb_improvement,secondary_solve_cooldown_remaining,secondary_solve_runtime,secondary_generation_subproblem_time_share,secondary_generated_cut_added,secondary_generated_cut_duplicate,secondary_solves_avoided_total,final_certification_active,final_certification_triggered_this_iteration,final_certification_trigger_iteration,final_certification_reason,final_certification_count,consecutive_no_useful_primary_cuts,certification_forced_master_mip_gap,certification_forced_subproblem_mip_gap,secondary_solve_disabled_by_certification,cut_added,cut_skip_reason,cut_add_reason,cuts_added_total,cuts_skipped_total,cuts_generated_this_iteration,cuts_added_this_iteration,cuts_skipped_this_iteration,forced_cut_added,forced_cut_reason,cuts
552,2,0.0004122735122844429,0.0004122735122844429,joint_error_budget,0.0016490940491377716,False,True,True,0.0004122735122844429,0.00045083759420293517,0.0004122735122844429,0.0008245470245688858,0.0009016751884058703,0.0008245470245688858,0.25,0.5,True,core_point,True,551,393.084722600729,True,,optimal,0.009578400058671832,32331.10624989976,optimal,0.010823400225490332,32331.105926488697,True,32331.10624989972,32331.10592648867,6852.517181606614,32209.696709718963,0.7872529740542719,True,,False,False,,component_disabled,5.97900655748409e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116747.68189146352,0.28456329996697605,116747.68189146352,116747.68189146352,116940.3739055833,116940.3739055833,0.001647780041094746,0.001647780041094746,0.1536605918663554,0.0,146.10946329985745,-6.40752920298753,0.08942017924809581,116747.68189146352,32133.376760109546,32133.376760109546,84614.30513135399,32331.10624989971,32331.10624989971,32331.10624989971,32331.10624989971,optimal,optimal,0.0,0.0,32331.10624989971,32331.10624989971,True,0.0008245470245688858,0.0,optimal,32331.10624989971,32331.10624989971,0.14006449980661273,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32331.10592648867,197.72916637912567,197.72916637912567,0.00611575635020661,[],0.0,0,0,0.5145637679885401,False,,scenario_enumeration,7.593598730378685e-06,0,0.0,0.39155815285509415,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,552,0,1,1,0,False,,552
553,2,0.0004119450102736865,0.0004119450102736865,joint_error_budget,0.001647780041094746,False,True,True,0.0004119450102736865,0.0004122735122844429,0.0004119450102736865,0.000823890020547373,0.0008245470245688858,0.000823890020547373,0.25,0.5,True,core_point,True,552,387.47269196392307,True,,optimal,0.009427400073036551,32360.797164346204,optimal,0.011609500041231513,32360.79684063823,True,32360.797164346222,32360.796840638242,-63391.93777652491,32164.100469483164,1.5073847179568955,True,,False,False,,component_disabled,5.763432005541512e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116748.00677721229,0.31028370000422,116748.00677721229,116748.00677721229,116940.3739055833,116940.3739055833,0.0016450018239750912,0.0016450018239750912,0.32488574876333587,0.0,146.5469010998495,-6.408326326612297,0.0007971236247668724,116748.00677721229,32133.701645858317,32133.701645858317,84614.30513135399,32360.797164346208,32360.797164346208,32360.797164346208,32360.797164346208,optimal,optimal,0.0,0.0,32360.797164346208,32360.797164346208,True,0.000823890020547373,0.0,optimal,32360.797164346208,32360.797164346208,0.10192589997313917,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32360.796840638242,227.0951947799258,227.0951947799258,0.007017602066422011,[],0.0,0,0,0.5151456980800083,False,,scenario_enumeration,7.29517550096274e-06,0,0.0,0.39108758673066135,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,553,0,1,1,0,False,,553
554,2,0.0004112504559937728,0.0004112504559937728,joint_error_budget,0.0016450018239750912,False,True,True,0.0004112504559937728,0.0004119450102736865,0.0004112504559937728,0.0008225009119875456,0.000823890020547373,0.0008225009119875456,0.25,0.5,True,core_point,True,553,481.45506881222406,True,,optimal,0.009353900095447898,32336.392831042005,optimal,0.011267900001257658,32336.392507578075,True,32336.39283104203,32336.39250757807,-16978.64569482443,32175.26307706593,1.5276925212439543,True,,False,False,,component_disabled,4.846302953561009e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116748.40618218682,0.2670203000307083,116748.40618218682,116748.40618218682,116940.3739055833,116940.3739055833,0.0016415863656419377,0.0016415863656419377,0.3994049745379016,0.0,146.96400639996864,-6.410013785965969,0.0016874593536721455,116748.40618218682,32134.101050832865,32134.101050832865,84614.30513135398,32336.39283104203,32336.39283104203,32336.39283104203,32336.39283104203,optimal,optimal,0.0,0.0,32336.39283104203,32336.39283104203,True,0.0008225009119875456,0.0,optimal,32336.39283104203,32336.39283104203,0.12528049992397428,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32336.39250757807,202.29145674520623,202.29145674520623,0.006255844918316073,[],0.0,0,0,0.5155003076368205,False,,scenario_enumeration,8.546210789305951e-06,0,0.0,0.390828376806834,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,554,0,1,1,0,False,,554
555,2,0.00041039659141048443,0.00041039659141048443,joint_error_budget,0.0016415863656419377,False,True,True,0.00041039659141048443,0.0004112504559937728,0.00041039659141048443,0.0008207931828209689,0.0008225009119875456,0.0008207931828209689,0.25,0.5,True,core_point,True,554,334.7177512860836,True,,optimal,0.009575899923220277,32313.099200056666,optimal,0.01143899979069829,32313.098876825672,True,32313.09920005678,32313.09887682568,-52267.8212378904,32197.54143007545,1.6160107819212972,True,,False,False,,component_disabled,8.170482823700793e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116748.63067806058,0.2854047999717295,116748.63067806058,116748.63067806058,116927.40433141071,116927.40433141071,0.0015289286063635422,0.0015289286063635422,0.2244958737574052,12.969574172588182,147.37765229982324,-6.412092208552323,0.0020784225863543925,116748.63067806058,32134.325546706583,32134.325546706583,84614.30513135399,32313.099200056713,32313.099200056713,32313.099200056713,32313.099200056713,optimal,optimal,0.0,0.0,32313.099200056713,32313.099200056713,True,0.0008207931828209689,0.0,optimal,32313.099200056713,32313.099200056713,0.10184189979918301,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32313.09887682568,178.7733301190965,178.7733301190965,0.005532534369438309,[],0.0,0,0,0.5159896041636874,False,,scenario_enumeration,8.267360696114875e-06,0,0.0,0.39042274443642755,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,555,0,1,1,0,False,,555
556,2,0.00038223215159088555,0.00038223215159088555,joint_error_budget,0.0015289286063635422,False,True,True,0.00038223215159088555,0.00041039659141048443,0.00038223215159088555,0.0007644643031817711,0.0008207931828209689,0.0007644643031817711,0.25,0.5,True,core_point,True,555,283.2161659119231,True,,optimal,0.00925710005685687,32311.727641475783,optimal,0.011068300111219287,32311.72731825851,True,32311.727641475794,32311.72731825849,-35543.62537599029,32202.989710662514,1.906013085891222,True,,False,False,,component_disabled,9.442913227522505e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116748.82065615439,0.2904187999665737,116748.82065615439,116748.82065615439,116926.03277282979,116926.03277282979,0.001515591630648159,0.001515591630648159,0.189978093811078,1.371558580925921,147.7935034998227,-6.483188046151171,0.07109583759884787,116748.82065615439,32134.51552480044,32134.51552480044,84614.30513135396,32311.727641475823,32311.727641475823,32311.727641475823,32311.727641475823,optimal,optimal,0.0,0.0,32311.727641475823,32311.727641475823,True,0.0007644643031817711,0.0,optimal,32311.727641475823,32311.727641475823,0.10155309992842376,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32311.72731825849,177.21179345804921,177.21179345804921,0.005484441970946926,[],0.0,0,0,0.5165027530304428,False,,scenario_enumeration,1.0093366528750633e-05,0,0.0,0.3900091881748553,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,556,0,1,1,0,False,,556
557,2,0.00037889790766203977,0.00037889790766203977,joint_error_budget,0.001515591630648159,False,True,True,0.00037889790766203977,0.00038223215159088555,0.00037889790766203977,0.0007577958153240795,0.0007644643031817711,0.0007577958153240795,0.25,0.5,True,core_point,True,556,316.0414247099006,True,,optimal,0.017050799913704395,32309.535310241048,optimal,0.011150000151246786,32309.534987045696,True,32309.535310241074,32309.534987045685,14215.209559750161,32143.013828130235,0.5577511917283376,True,,False,False,,component_disabled,9.753971684421387e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116749.14968922599,0.2846482000313699,116749.14968922599,116749.14968922599,116926.03277282979,116926.03277282979,0.001512777603148941,0.001512777603148941,0.32903307159722317,0.0,148.23611579998396,-6.491949400972738,0.008761354821566252,116749.14968922599,32134.844557872035,32134.844557872035,84614.30513135396,32309.53531024113,32309.53531024113,32309.53531024113,32309.53531024113,optimal,optimal,0.0003580420472018363,0.0003580420472018363,32309.53531024113,32321.10348240775,True,0.0007577958153240795,0.0003580420472018363,optimal,32309.53531024113,32321.10348240775,0.126167600043118,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32309.534987045685,174.69042917365005,174.69042917365005,0.005406776335335409,[],0.0,0,0,0.5168806991856154,False,,scenario_enumeration,1.1070135659378466e-05,0,0.0,0.38971640409823527,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,557,0,1,1,0,False,,557
558,2,0.00037819440078723526,0.00037819440078723526,joint_error_budget,0.001512777603148941,False,True,True,0.00037819440078723526,0.00037889790766203977,0.00037819440078723526,0.0007563888015744705,0.0007577958153240795,0.0007563888015744705,0.25,0.5,True,core_point,True,557,355.8069080455957,True,,optimal,0.009223599918186665,32331.52702091688,optimal,0.011137200053781271,32331.52669750161,True,32331.527020916896,32331.5266975016,-46569.70707517481,32201.645240322454,1.6914719302043533,True,,False,False,,component_disabled,9.78946756139912e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116749.28713723007,0.2831465001218021,116749.28713723007,116749.28713723007,116926.03277282979,116926.03277282979,0.001511602090726056,0.001511602090726056,0.13744800408312585,0.0,148.6600903000217,-6.493807845628522,0.0018584446557842337,116749.28713723007,32134.98200587608,32134.98200587608,84614.30513135399,32331.527020916867,32331.527020916867,32331.527020916867,32331.527020916867,optimal,optimal,0.0,0.0,32331.527020916867,32331.527020916867,True,0.0007563888015744705,0.0,optimal,32331.527020916867,32331.527020916867,0.11681949999183416,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32331.5266975016,196.54469162551686,196.54469162551686,0.006079041471329739,[],0.0,0,0,0.51731132000533,False,,scenario_enumeration,1.257223514153266e-05,0,0.0,0.3893702264237133,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,558,0,1,1,0,False,,558
559,2,0.000377900522681514,0.000377900522681514,joint_error_budget,0.001511602090726056,False,True,True,0.000377900522681514,0.00037819440078723526,0.000377900522681514,0.000755801045363028,0.0007563888015744705,0.000755801045363028,0.25,0.5,True,core_point,True,558,213.90434426122246,True,,optimal,0.00922610005363822,32311.822700352866,optimal,0.01082319999113679,32311.82237713464,True,32311.822700352815,32311.822377134667,-9244.082470906782,32253.97911616566,1.2866028541040897,True,,False,False,,component_disabled,7.545699548583413e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116749.33377341891,0.27359330002218485,116749.33377341891,116749.33377341891,116926.03277282979,116926.03277282979,0.0015112032386677642,0.0015112032386677642,0.04663618883932941,0.0,149.06619749986567,-6.494585203368664,0.0007773577401416553,116749.33377341891,32135.02864206494,32135.02864206494,84614.30513135399,32311.82270035283,32311.82270035283,32311.82270035283,32311.82270035283,optimal,optimal,0.0,0.0,32311.82270035283,32311.82270035283,True,0.000755801045363028,0.0,optimal,32311.82270035283,32311.82270035283,0.10895720007829368,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32311.822377134667,176.79373506972843,176.79373506972843,0.005471487587615479,[],0.0,0,0,0.5177373947594868,False,,scenario_enumeration,1.0966748056300902e-05,0,0.0,0.3890395689275272,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,559,0,1,1,0,False,,559
560,2,0.00037780080966694104,0.00037780080966694104,joint_error_budget,0.0015112032386677642,False,True,True,0.00037780080966694104,0.000377900522681514,0.00037780080966694104,0.0007556016193338821,0.000755801045363028,0.0007556016193338821,0.25,0.5,True,core_point,True,559,433.804816085413,True,,optimal,0.009649199899286032,32330.61095941797,optimal,0.011465599993243814,32330.61063601186,True,32330.610959418118,32330.610636011843,1724.779893399682,32175.460355580726,0.9463945542864463,True,,False,False,,component_disabled,6.022264415617889e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116749.42202793862,0.3156181999947876,116749.42202793862,116749.42202793862,116926.03277282979,116926.03277282979,0.0015104484493568106,0.0015104484493568106,0.0882545197091531,0.0,149.53354299999774,-6.494849098669316,0.0002638953006520708,116749.42202793862,32135.11689658464,32135.11689658464,84614.30513135398,32330.610959418063,32330.610959418063,32330.610959418063,32330.610959418063,optimal,optimal,0.0,0.0,32330.610959418063,32330.610959418063,True,0.0007556016193338821,0.0,optimal,32330.610959418063,32330.610959418063,0.12480470002628863,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32330.610636011843,195.49373942720194,195.49373942720194,0.006046707302504484,[],0.0,0,0,0.518229983790578,False,,scenario_enumeration,7.945152251475652e-06,0,0.0,0.3886614945411669,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,560,0,1,1,0,False,,560
561,2,0.00037761211233920265,0.00037761211233920265,joint_error_budget,0.0015104484493568106,False,True,True,0.00037761211233920265,0.00037780080966694104,0.00037761211233920265,0.0007552242246784053,0.0007556016193338821,0.0007552242246784053,0.25,0.5,True,core_point,True,560,415.0687451007309,True,,optimal,0.00954300002194941,32359.533230242992,optimal,0.011177500011399388,32359.53290654766,True,32359.533230243003,32359.53290654767,-4876.994438703376,32111.55324109694,1.1518766283924786,True,,False,False,,component_disabled,5.150961553239388e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116749.66157614184,0.2965552001260221,116749.66157614184,116749.66157614184,116926.03277282979,116926.03277282979,0.0015083997336214478,0.0015083997336214478,0.23954820321523584,0.0,149.9865370998159,-6.4953486859180005,0.0004995872486849899,116749.66157614184,32135.35644478784,32135.35644478784,84614.30513135399,32359.533230243003,32359.533230243003,32359.533230243003,32359.533230243003,optimal,optimal,0.0,0.0,32359.533230243003,32359.533230243003,True,0.0007552242246784053,0.0,optimal,32359.533230243003,32359.533230243003,0.13199309981428087,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32359.53290654767,224.17646175982736,224.17646175982736,0.006927679160488352,[],0.0,0,0,0.518641967415679,False,,scenario_enumeration,6.7781909691213395e-06,0,0.0,0.38836602937130493,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,561,0,1,1,0,False,,561
562,2,0.00037709993340536194,0.00037709993340536194,joint_error_budget,0.0015083997336214478,False,True,True,0.00037709993340536194,0.00037761211233920265,0.00037709993340536194,0.0007541998668107239,0.0007552242246784053,0.0007541998668107239,0.25,0.5,True,core_point,True,561,429.34552711799614,True,,optimal,0.00936080003157258,32332.04193677021,optimal,0.011124699842184782,32332.04161334979,True,32332.04193677043,32332.041613349807,-48607.85956952517,32097.751192880794,1.6603407654058597,True,,False,False,,component_disabled,4.384483080604063e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116750.17029101597,0.30469170003198087,116750.17029101597,116750.17029101597,116926.03277282979,116926.03277282979,0.0015040489927122965,0.0015040489927122965,0.5087148741295096,0.0,150.44172759982757,-6.496705969176848,0.0013572832588465977,116750.17029101597,32135.86515966197,32135.86515966197,84614.30513135399,32332.041936770474,32332.041936770474,32332.041936770474,32332.041936770474,optimal,optimal,0.0,0.0,32332.041936770474,32332.041936770474,True,0.0007541998668107239,0.0,optimal,32332.041936770474,32332.041936770474,0.12622480001300573,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32332.041613349807,196.17645368783633,196.17645368783633,0.006067555400115396,[],0.0,0,0,0.5190980781649647,False,,scenario_enumeration,7.202761670496457e-06,0,0.0,0.3880296839367754,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,562,0,1,1,0,False,,562
563,2,0.0003760122481780741,0.0003760122481780741,joint_error_budget,0.0015040489927122965,False,True,True,0.0003760122481780741,0.00037709993340536194,0.0003760122481780741,0.0007520244963561482,0.0007541998668107239,0.0007520244963561482,0.25,0.5,True,core_point,True,562,231.40463591732848,True,,optimal,0.009272200055420399,32316.400777743478,optimal,0.011028100037947297,32316.40045447947,True,32316.400777743576,32316.400454479444,-14447.285352373088,32218.163191761618,1.4484205156694765,True,,False,False,,component_disabled,7.564475355297939e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116750.23818056329,0.30348689993843436,116750.23818056329,116750.23818056329,116926.03277282979,116926.03277282979,0.001503468373104201,0.001503468373104201,0.0678895473247394,0.0,150.8515039999038,-6.499594479043354,0.0028885098665070883,116750.23818056329,32135.9330492093,32135.9330492093,84614.30513135399,32316.400777743635,32316.400777743635,32316.400777743635,32316.400777743635,optimal,optimal,0.0,0.0,32316.400777743635,32316.400777743635,True,0.0007520244963561482,0.0,optimal,32316.400777743635,32316.400777743635,0.08256840007379651,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32316.400454479444,180.4674052701448,180.4674052701448,0.005584390672604437,[],0.0,0,0,0.5196998258191046,False,,scenario_enumeration,8.74175846966529e-06,0,0.0,0.387522179866058,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,563,0,1,1,0,False,,563
564,2,0.00037586709327605024,0.00037586709327605024,joint_error_budget,0.001503468373104201,False,True,True,0.00037586709327605024,0.0003760122481780741,0.00037586709327605024,0.0007517341865521005,0.0007520244963561482,0.0007517341865521005,0.25,0.5,True,core_point,True,563,353.69197327296996,True,,optimal,0.00941389985382557,32334.803193840304,optimal,0.019829800119623542,32334.802870392272,True,32334.803193840315,32334.802870392276,3584.3180771619373,32175.881454563074,0.8886023345708958,True,,False,False,,component_disabled,7.746512199657376e-06,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116750.37023838796,0.2934975998941809,116750.37023838796,116750.37023838796,116926.03277282979,116926.03277282979,0.0015023389597346101,0.0015023389597346101,0.13205782466684468,0.0,151.28089439985342,-6.499980591271273,0.0003861122279180868,116750.37023838796,32136.06510703396,32136.06510703396,84614.305131354,32334.803193840333,32334.803193840333,32334.803193840333,32334.803193840333,optimal,optimal,0.0,0.0,32334.803193840333,32334.803193840333,True,0.0007517341865521005,0.0,optimal,32334.803193840333,32334.803193840333,0.1026053000241518,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32334.802870392276,198.73776335831644,198.73776335831644,0.006146249419083142,[],0.0,0,0,0.5201649243481601,False,,scenario_enumeration,8.145964822333854e-06,0,0.0,0.3871240226605288,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,564,0,1,1,0,False,,564
