iteration,elapsed_time,lower_bound,upper_bound,gap,master_time,subproblem_time,core_point_stage1_runtime,core_point_stage2_runtime,cuts_added_total,adversarial_pattern
900,333.2633014000021,116799.29465872394,116849.60129229544,0.0004305246489087894,0.5390015000011772,0.13165190001018345,0.0,0.0,900,"[[2, 7], [11, 0]]"
901,333.9575924000237,116799.29587959276,116849.60129229544,0.0004305142007018669,0.5767829997930676,0.11511319992132485,0.0,0.0,901,"[[0, 6], [11, 0]]"
902,334.6880129999481,116799.30036536948,116849.60129229544,0.000430475811381997,0.6139568998478353,0.11389270005747676,0.0,0.0,902,"[[0, 6], [11, 0]]"
903,335.29136010003276,116799.30041563958,116849.60129229544,0.00043047538116999866,0.4983886999543756,0.1026089999359101,0.0,0.0,903,"[[0, 6], [11, 0]]"
904,335.88092730008066,116799.30044029324,116849.60129229544,0.0004304751701836938,0.4766071999911219,0.11060309992171824,0.0,0.0,904,"[[0, 6], [11, 0]]"
905,336.6196119999513,116799.30048965069,116849.60129229544,0.00043047474778218396,0.5956500000320375,0.14056009985506535,0.0,0.0,905,"[[0, 6], [11, 0]]"
906,337.3195762000978,116799.30049746245,116849.60129229544,0.000430474680929075,0.5816297999117523,0.11577420006506145,0.0,0.0,906,"[[0, 6], [11, 0]]"
907,337.9815897999797,116799.3005479014,116849.60129229544,0.0004304742492720921,0.5434977998957038,0.11622890015132725,0.0,0.0,907,"[[0, 6], [11, 0]]"
908,338.66545230010524,116799.30057229,116849.60129229544,0.0004304740405542,0.5611592000350356,0.11951789981685579,0.0,0.0,908,"[[0, 6], [11, 0]]"
909,339.29157799994573,116799.30062179435,116849.60129229544,0.00043047361689550507,0.4945308000314981,0.12920500012114644,0.0,0.0,909,"[[0, 6], [11, 0]]"
910,339.9128626000602,116799.30503831286,116849.60129229544,0.0004304358202880616,0.47561100008897483,0.14305509999394417,0.0,0.0,910,"[[2, 7], [11, 0]]"
911,340.532889300026,116799.30509014553,116849.60129229544,0.00043043537670357345,0.49926269985735416,0.11842279997654259,0.0,0.0,911,"[[0, 6], [11, 0]]"
912,341.2177486999426,116799.30510754432,116849.60129229544,0.0004304352278045312,0.5697965000290424,0.11270009982399642,0.0,0.0,912,"[[2, 7], [11, 0]]"
913,341.93505520001054,116799.30514302064,116849.60129229544,0.0004304349241978653,0.5982681000605226,0.11656669992953539,0.0,0.0,913,"[[2, 7], [11, 0]]"
914,342.7108472001273,116799.3051948082,116849.60129229544,0.000430434480999437,0.644207299919799,0.12918889988213778,0.0,0.0,914,"[[2, 7], [11, 0]]"
915,343.33257990004495,116799.30834025284,116849.60129229544,0.00043040756225424094,0.5102557998616248,0.10898450016975403,0.0,0.0,915,"[[2, 7], [11, 0]]"
916,343.9342086999677,116799.30841283806,116849.60129229544,0.0004304069410692793,0.48287910013459623,0.11013120017014444,0.0,0.0,916,"[[2, 7], [11, 0]]"
917,344.6759522999637,116799.3084734821,116849.60129229544,0.00043040642207696993,0.6218832999002188,0.11697659990750253,0.0,0.0,917,"[[2, 7], [11, 0]]"
918,345.3800506000407,116799.30892806605,116849.60129229544,0.0004304025317432212,0.5699334999080747,0.13165570003911853,0.0,0.0,918,"[[2, 7], [11, 0]]"
919,346.0530600999482,116799.3090006364,116849.60129229544,0.0004304019106855348,0.5363644999451935,0.1342142999637872,0.0,0.0,919,"[[0, 6], [11, 0]]"
920,346.7475795999635,116799.30904061548,116849.60129229544,0.00043040156854412016,0.5415010000579059,0.14801639993675053,0.0,0.0,920,"[[2, 7], [11, 0]]"
921,347.49898490007035,116799.31062252444,116849.60129229544,0.00043038803055218125,0.6289085999596864,0.11983939982019365,0.0,0.0,921,"[[2, 7], [11, 0]]"
922,348.28091770014726,116799.31069420709,116849.60129229544,0.0004303874170914051,0.6665847001131624,0.11296990001574159,0.0,0.0,922,"[[2, 7], [11, 0]]"
923,348.9521073999349,116799.31075388665,116849.60129229544,0.0004303869063531794,0.5480655999854207,0.12102249986492097,0.0,0.0,923,"[[2, 7], [11, 0]]"
924,349.71664460003376,116799.31120039654,116849.60129229544,0.0004303830851172908,0.6391700999811292,0.1228473000228405,0.0,0.0,924,"[[0, 6], [11, 0]]"
925,350.443854900077,116799.31127867682,116849.60129229544,0.0004303824151938946,0.6108893998898566,0.11394020006991923,0.0,0.0,925,"[[0, 6], [11, 0]]"
926,351.1532070999965,116799.31131761498,116849.60129229544,0.0004303820819607483,0.5654682999011129,0.14146630000323057,0.0,0.0,926,"[[0, 6], [11, 0]]"
927,351.7667458001524,116799.31139579741,116849.60129229544,0.0004303814128747283,0.4898604000918567,0.11842789989896119,0.0,0.0,927,"[[0, 6], [11, 0]]"
928,352.41191669995897,116799.31269120499,116849.60129229544,0.0004303703267643365,0.5262627000920475,0.11645750002935529,0.0,0.0,928,"[[0, 6], [11, 0]]"
929,353.14846269995905,116799.31276781815,116849.60129229544,0.00043036967110821723,0.5912488999310881,0.14279369986616075,0.0,0.0,929,"[[2, 7], [11, 0]]"
930,353.7836798001081,116799.31278772833,116849.60129229544,0.0004303695007167261,0.5223175000865012,0.11062539997510612,0.0,0.0,930,"[[2, 7], [11, 0]]"
931,354.43609079997987,116799.31284954192,116849.60129229544,0.0004303689717153798,0.5352958000730723,0.11283549992367625,0.0,0.0,931,"[[0, 6], [11, 0]]"
932,355.0862215999514,116799.31499357561,116849.60129229544,0.0004303506230546895,0.5316928999964148,0.11615860019810498,0.0,0.0,932,"[[0, 6], [11, 0]]"
933,355.7412980000954,116799.3150714778,116849.60129229544,0.0004303499563669728,0.5344942000228912,0.11804570001550019,0.0,0.0,933,"[[2, 7], [11, 0]]"
934,356.43840049998835,116799.31706767781,116849.60129229544,0.00043033287286830635,0.5781362000852823,0.11666660010814667,0.0,0.0,934,"[[0, 6], [11, 0]]"
935,357.1153514001053,116799.31718867355,116849.60129229544,0.0004303318373856044,0.5538808000274003,0.11868329998105764,0.0,0.0,935,"[[0, 6], [11, 0]]"
936,357.8120879000053,116799.31722911651,116849.60129229544,0.0004303314912743739,0.5824595000594854,0.11191920004785061,0.0,0.0,936,"[[0, 6], [11, 0]]"
937,358.50022010016255,116799.31746907145,116849.60129229544,0.0004303294377377032,0.5724926998373121,0.11343689984641969,0.0,0.0,937,"[[0, 6], [11, 0]]"
938,359.1652792999521,116799.31758983605,116849.60129229544,0.00043032840423312197,0.5523300999775529,0.11040020012296736,0.0,0.0,938,"[[0, 6], [11, 0]]"
939,359.89085490000434,116799.31763055458,116849.60129229544,0.000430328055763564,0.615791599964723,0.10742220003157854,0.0,0.0,939,"[[0, 6], [11, 0]]"
940,360.6317416001111,116799.32170091338,116849.60129229544,0.00043029322159419617,0.617973200045526,0.12055690004490316,0.0,0.0,940,"[[0, 6], [11, 0]]"
941,361.31228910014033,116799.32877714894,116849.60129229544,0.00043023266310291715,0.573090799851343,0.10515310009941459,0.0,0.0,941,"[[0, 6], [11, 0]]"
942,361.98494899994694,116799.32969602506,116849.60129229544,0.00043022479935235546,0.5476498000789434,0.12276389985345304,0.0,0.0,942,"[[0, 6], [11, 0]]"
943,362.66960499994457,116799.33954341734,116849.60129229544,0.00043014052527546074,0.5619379000272602,0.12029200000688434,0.0,0.0,943,"[[0, 6], [11, 0]]"
944,363.35031300014816,116799.33959199853,116849.60129229544,0.00043014010951716885,0.5577589999884367,0.12069960008375347,0.0,0.0,944,"[[0, 6], [11, 0]]"
945,364.06502480013296,116799.33966692365,116849.60129229544,0.00043013946830728386,0.597591299796477,0.11455720011144876,0.0,0.0,945,"[[0, 6], [11, 0]]"
946,364.74622980016284,116799.33971555147,116849.60129229544,0.00043013905214998047,0.5716488000471145,0.10707320016808808,0.0,0.0,946,"[[0, 6], [11, 0]]"
947,365.45773250004277,116799.33994394417,116849.60129229544,0.00043013709756305944,0.5727925000246614,0.1360881000291556,0.0,0.0,947,"[[0, 6], [11, 0]]"
948,366.15614560013637,116799.33999273255,116849.60129229544,0.0004301366800316321,0.5671791001223028,0.12651630002073944,0.0,0.0,948,"[[0, 6], [11, 0]]"
949,366.81454930012114,116799.34006734724,116849.60129229544,0.0004301360414784614,0.5374465000350028,0.11836140020750463,0.0,0.0,949,"[[0, 6], [11, 0]]"
950,367.50703310011886,116799.34011618211,116849.60129229544,0.0004301356235491434,0.5691918001975864,0.12093360000289977,0.0,0.0,950,"[[0, 6], [11, 0]]"
951,368.225390000036,116799.34354555706,116849.60129229544,0.0004301062749256934,0.6007258999161422,0.11547640012577176,0.0,0.0,951,"[[0, 6], [11, 0]]"
952,368.9322965000756,116799.34359834601,116849.60129229544,0.00043010582315735957,0.5730538000352681,0.12879950017668307,0.0,0.0,952,"[[0, 6], [11, 0]]"
953,369.6152280999813,116799.3436683075,116849.60129229544,0.00043010522442626036,0.5660105999559164,0.11445940006524324,0.0,0.0,953,"[[0, 6], [11, 0]]"
954,370.3071054001339,116799.34372112667,116849.60129229544,0.0004301047723992664,0.5705228999722749,0.11904699984006584,0.0,0.0,954,"[[0, 6], [11, 0]]"
955,371.03092780010775,116799.34395175506,116849.60129229544,0.00043010279867934474,0.5937636999879032,0.12770469998940825,0.0,0.0,955,"[[0, 6], [11, 0]]"
956,371.85776120005175,116799.34400469462,116849.60129229544,0.0004301023456220692,0.6765814998652786,0.14772000000812113,0.0,0.0,956,"[[0, 6], [11, 0]]"
957,372.58796339994296,116799.34407437901,116849.60129229544,0.0004301017492623736,0.6035991001408547,0.12423760001547635,0.0,0.0,957,"[[0, 6], [11, 0]]"
958,373.30759810004383,116799.34412703273,116849.60129229544,0.0004301012986513475,0.5990335999522358,0.11836809990927577,0.0,0.0,958,"[[0, 6], [11, 0]]"
959,374.0616905000061,116799.34905840253,116849.60129229544,0.0004300590959416946,0.598279100144282,0.1535938000306487,0.0,0.0,959,"[[0, 6], [11, 0]]"
960,374.7148714000359,116799.34910781833,116849.60129229544,0.0004300586730407977,0.5290903998538852,0.12138439994305372,0.0,0.0,960,"[[0, 6], [11, 0]]"
961,375.3901684000157,116799.34916843916,116849.60129229544,0.0004300581542471223,0.5572975999675691,0.11545590008608997,0.0,0.0,961,"[[0, 6], [11, 0]]"
962,376.0250789001584,116799.3492178516,116849.60129229544,0.00043005773137499314,0.5175407999195158,0.1149803998414427,0.0,0.0,962,"[[0, 6], [11, 0]]"
963,376.67704059998505,116799.34945630273,116849.60129229544,0.00043005569070793826,0.5375267001800239,0.1121194998268038,0.0,0.0,963,"[[0, 6], [11, 0]]"
964,377.33099130005576,116799.3634670032,116849.60129229544,0.0004299357869999666,0.5466315001249313,0.10497069987468421,0.0,0.0,964,"[[2, 7], [11, 0]]"
965,377.97789039998315,116799.36351437072,116849.60129229544,0.0004299353816283031,0.5175828000064939,0.12678480008617043,0.0,0.0,965,"[[2, 7], [11, 0]]"
966,378.632073600078,116799.36353433301,116849.60129229544,0.00042993521079085064,0.5271324999630451,0.12452839990146458,0.0,0.0,966,"[[2, 7], [11, 0]]"
967,379.35584999993443,116799.36356379782,116849.60129229544,0.00042993495863076676,0.5918690001126379,0.12941180006600916,0.0,0.0,967,"[[2, 7], [11, 0]]"
968,380.0044770000968,116799.36357275407,116849.60129229544,0.0004299348819830708,0.5408544999081641,0.10542279994115233,0.0,0.0,968,"[[2, 7], [11, 0]]"
969,380.6780376001261,116799.36548122829,116849.60129229544,0.0004299185492425022,0.5635378998704255,0.10772509989328682,0.0,0.0,969,"[[2, 7], [11, 0]]"
970,381.39090590015985,116799.36548346144,116849.60129229544,0.0004299185301311707,0.5987776999827474,0.11157670011743903,0.0,0.0,970,"[[2, 7], [11, 0]]"
971,382.0378255001269,116799.36552817124,116849.60129229544,0.00042991814750428434,0.5364955000113696,0.10820810007862747,0.0,0.0,971,"[[2, 7], [11, 0]]"
972,382.6886382000521,116799.36553042437,116849.60129229544,0.0004299181282219657,0.5375227001495659,0.11095639993436635,0.0,0.0,972,"[[2, 7], [11, 0]]"
973,383.35319570009597,116799.3721316747,116849.60129229544,0.0004298616346588727,0.5490294001065195,0.11308280006051064,0.0,0.0,973,"[[2, 7], [11, 0]]"
974,384.00828139996156,116799.37218073863,116849.60129229544,0.0004298612147692425,0.5202101001050323,0.13236739998683333,0.0,0.0,974,"[[2, 7], [11, 0]]"
975,384.6342050000094,116799.3722841024,116849.60129229544,0.00042986033018113846,0.49589579994790256,0.12746440013870597,0.0,0.0,975,"[[2, 7], [11, 0]]"
976,385.34463439998217,116799.37230652204,116849.60129229544,0.00042986013831363714,0.5780713998246938,0.12249350012280047,0.0,0.0,976,"[[2, 7], [11, 0]]"
977,386.02981530013494,116799.37235595204,116849.60129229544,0.00042985971529119367,0.5469609999563545,0.1356977999676019,0.0,0.0,977,"[[2, 7], [11, 0]]"
978,386.7013453999534,116799.37252290035,116849.60129229544,0.00042985828654603064,0.5521184999961406,0.11690799985080957,0.0,0.0,978,"[[2, 7], [11, 0]]"
979,387.3630890001077,116799.37256734449,116849.60129229544,0.00042985790619266313,0.537276400020346,0.12196359992958605,0.0,0.0,979,"[[0, 6], [11, 0]]"
980,388.0109610001091,116799.37828943806,116849.60129229544,0.00042980893646142544,0.5066105998121202,0.13620469998568296,0.0,0.0,980,"[[2, 7], [11, 0]]"
981,388.72752119996585,116799.38260353789,116849.60129229544,0.0004297720163540081,0.5768768000416458,0.13717510015703738,0.0,0.0,981,"[[2, 7], [11, 0]]"
982,389.4423064000439,116799.38923624274,116849.60129229544,0.00042971525360272834,0.6038848999887705,0.10852080001495779,0.0,0.0,982,"[[2, 7], [11, 0]]"
983,390.1885345999617,116799.38928969871,116849.60129229544,0.000429714796126064,0.6238214999902993,0.1199862000066787,0.0,0.0,983,"[[2, 7], [11, 0]]"
984,390.8805027001072,116799.38932115989,116849.60129229544,0.00042971452688096457,0.570322300074622,0.11936600017361343,0.0,0.0,984,"[[2, 7], [11, 0]]"
985,391.61851639999077,116799.38934135923,116849.60129229544,0.00042971435401482997,0.5876762999687344,0.14770009997300804,0.0,0.0,985,"[[2, 7], [11, 0]]"
986,392.3317514001392,116799.38935797225,116849.60129229544,0.00042971421184045185,0.562992800027132,0.14784400002099574,0.0,0.0,986,"[[2, 7], [11, 0]]"
987,393.033159899991,116799.39131497541,116849.60129229544,0.0004296974637887981,0.5585476001724601,0.13826400018297136,0.0,0.0,987,"[[2, 7], [11, 0]]"
988,393.77513620001264,116799.39139912427,116849.60129229544,0.00042969674364200683,0.6241721999831498,0.11514400015585124,0.0,0.0,988,"[[2, 7], [11, 0]]"
989,394.490280700149,116799.39140007799,116849.60129229544,0.0004296967354800794,0.5683180000633001,0.1447399000171572,0.0,0.0,989,"[[2, 7], [11, 0]]"
990,395.1868759000208,116799.39148411484,116849.60129229544,0.0004296960162919619,0.5614579000975937,0.13047540001571178,0.0,0.0,990,"[[2, 7], [11, 0]]"
991,395.87819260009564,116799.39714409287,116849.60129229544,0.00042964757814605616,0.5438228000421077,0.14494299981743097,0.0,0.0,991,"[[2, 7], [11, 0]]"
992,396.5611425000243,116799.39723156998,116849.60129229544,0.0004296468295161443,0.5549465999938548,0.1256319999229163,0.0,0.0,992,"[[2, 7], [11, 0]]"
993,397.25644170003943,116799.39731486028,116849.60129229544,0.0004296461167169434,0.5797524999361485,0.11335100000724196,0.0,0.0,993,"[[2, 7], [11, 0]]"
994,397.9398110001348,116799.39952133983,116849.60129229544,0.0004296272336439669,0.5461720998864621,0.13266420015133917,0.0,0.0,994,"[[2, 7], [11, 0]]"
995,398.6277505001053,116799.42803028013,116849.60129229544,0.00042938325386150406,0.5632602002006024,0.12216410017572343,0.0,0.0,995,"[[2, 7], [11, 0]]"
996,399.30976049997844,116799.42807675069,116849.60129229544,0.0004293828561660799,0.5564524000510573,0.1232052999548614,0.0,0.0,996,"[[2, 7], [11, 0]]"
997,400.0293322999496,116799.42811364873,116849.60129229544,0.00042938254039230254,0.6028895999770612,0.11418620008043945,0.0,0.0,997,"[[2, 7], [11, 0]]"
998,400.7252597999759,116799.42812425797,116849.60129229544,0.0004293824495982536,0.5540663998108357,0.13687280006706715,0.0,0.0,998,"[[2, 7], [11, 0]]"
999,401.4429167001508,116799.42814219027,116849.60129229544,0.0004293822961334935,0.5984253999777138,0.11672489996999502,0.0,0.0,999,"[[2, 7], [11, 0]]"
1000,402.1796500000637,116799.4286472713,116849.60129229544,0.0004293779736452428,0.6052509001456201,0.1290689001325518,0.0,0.0,1000,"[[2, 7], [11, 0]]"
1001,402.90006380015984,116799.42869370853,116849.60129229544,0.0004293775762350048,0.5976468999870121,0.1202443998772651,0.0,0.0,1001,"[[2, 7], [11, 0]]"
1002,403.60064650001004,116799.42873078406,116849.60129229544,0.0004293772589422688,0.5798609999474138,0.1184754001442343,0.0,0.0,1002,"[[2, 7], [11, 0]]"
1003,404.2929839999415,116799.42874158805,116849.60129229544,0.00042937716648156225,0.5687560001388192,0.12093740003183484,0.0,0.0,1003,"[[2, 7], [11, 0]]"
1004,404.94334909995086,116799.42875940615,116849.60129229544,0.00042937701399415614,0.5365683001000434,0.11191269988194108,0.0,0.0,1004,"[[2, 7], [11, 0]]"
1005,405.6102905999869,116799.43032265341,116849.60129229544,0.0004293636357091912,0.534861900145188,0.12850040011107922,0.0,0.0,1005,"[[0, 6], [11, 0]]"
1006,406.3013800000772,116799.4303854316,116849.60129229544,0.00042936309845288944,0.5750287999399006,0.11337810009717941,0.0,0.0,1006,"[[0, 6], [11, 0]]"
1007,406.99552310002036,116799.43039284504,116849.60129229544,0.0004293630350085642,0.5735972002148628,0.11799709987826645,0.0,0.0,1007,"[[0, 6], [11, 0]]"
1008,407.73512730002403,116799.43044968927,116849.60129229544,0.00042936254853507053,0.5687873000279069,0.16822490002959967,0.0,0.0,1008,"[[0, 6], [11, 0]]"
1009,408.43704320001416,116799.43045266467,116849.60129229544,0.00042936252307156043,0.568032099865377,0.12939419993199408,0.0,0.0,1009,"[[0, 6], [11, 0]]"
1010,409.1580736001488,116799.43073549881,116849.60129229544,0.00042936010257431134,0.5981131999287754,0.12046690005809069,0.0,0.0,1010,"[[0, 6], [11, 0]]"
1011,409.89341629995033,116799.4307984553,116849.60129229544,0.0004293595637920769,0.5800864999182522,0.15265339985489845,0.0,0.0,1011,"[[0, 6], [11, 0]]"
1012,410.5789324999787,116799.43080567458,116849.60129229544,0.00042935950200942793,0.5584861999377608,0.12455200008116663,0.0,0.0,1012,"[[0, 6], [11, 0]]"
1013,411.28288480010815,116799.43086263798,116849.60129229544,0.00042935901451611366,0.5794432999100536,0.12217359989881516,0.0,0.0,1013,"[[0, 6], [11, 0]]"
1014,412.04161710012704,116799.43086564279,116849.60129229544,0.00042935898880091747,0.6243223000783473,0.13197059999220073,0.0,0.0,1014,"[[0, 6], [11, 0]]"
1015,412.7452009001281,116799.43166781492,116849.60129229544,0.0004293521238041973,0.5803340000566095,0.1209100999403745,0.0,0.0,1015,"[[2, 7], [11, 0]]"
